Year;Week;Index;Product;Sales_packs;Sales_UAH;Penetration;Pricer_per_pack;Brand;Aw_MMI;Internet_insertions;Internet_impressions;Internet_real users;TV_TRP;SOV, %;TRP_category
2019;3;20193;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 100 g, #1;3631,78;506728,36;50,17;139,526171739478;DOLGIT;;102;;;206,26;0,509183371185939;405,08
2019;3;20193;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 100 g, #1;2521,53;669000,33;47,7;265,315237177428;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 20 g, #1;3743,73;190859,95;51,13;50,9812272786766;DOLGIT;;102;;;206,26;0,509183371185939;405,08
2019;3;20193;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #10;3061,34;99841,81;18,81;32,6137606407652;NIMID;;0;;;0;0;405,08
2019;3;20193;VOLTAREN®, Novartis Pharma  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2196,15;529254,54;62,58;240,991981422034;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;DICLAC®, Sandoz  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2149,34;212390,65;51,68;98,816683260908;DICLAC;;0;;;0;0;405,08
2019;3;20193;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 15 g;2038,92;161215,86;46,55;79,0692425401683;DEEP RELIEF;;0;;;0;0;405,08
2019;3;20193;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 100 g, #1;1799,64;383511,96;53,44;213,104820964193;DICLAC;;0;;;0;0;405,08
2019;3;20193;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 20 g, #1;1850,53;137085,73;44,41;74,0791719129114;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 100 g, #1;1289,71;260483,43;43,38;201,970543765653;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 67 g;960,03;121556,94;38,21;126,61785569201;DEEP HEAT;;0;;;0;;405,08
2019;3;20193;DOLGIT® GEL, Naturwaren  (Germany), gel tube 50 g;901,91;92561,5;32,25;102,628311028817;DOLGIT;;102;;;206,26;0,509183371185939;405,08
2019;3;20193;DOLGIT® GEL, Naturwaren  (Germany), gel tube 20 g;1259,79;55103,68;30,61;43,7403694266505;DOLGIT;;102;;;206,26;0,509183371185939;405,08
2019;3;20193;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #100;858,38;279033,6;47,4;325,070015610802;NIMID;;0;;;0;0;405,08
2019;3;20193;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 100 g, by box, #1;;;;;FLAMIDASE;;0;;;0;0;405,08
2019;3;20193;DOLGIT® GEL, Naturwaren  (Germany), gel tube 100 g;624,9;97128,94;22,34;155,431172987678;DOLGIT;;102;;;206,26;0,509183371185939;405,08
2019;3;20193;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #20;331,9;35058,07;20,3;105,628412172341;DICLAC;;0;;;0;0;405,08
2019;3;20193;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #20;368,71;62166,97;19,83;168,606682758808;DICLAC;;0;;;0;0;405,08
2019;3;20193;DICLAC LIPOGEL, Sandoz  (Switzerland), gel 1 % tube 50 g, #1;246,01;32943;23,04;133,909190683306;DICLAC;;0;;;0;0;405,08
2019;3;20193;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 50 mg blister, #20;147,55;17797,2;5,22;120,618095560827;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #100;156,64;71567,58;18,29;456,892109295199;DICLAC;;0;;;0;0;405,08
2019;3;20193;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #100;167,71;129059,61;18,87;769,540337487329;DICLAC;;0;;;0;0;405,08
2019;3;20193;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 15 g;269,51;22129,44;19,56;82,1099031575823;DEEP HEAT;;0;;;0;;405,08
2019;3;20193;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 50 mg blister, #20;217,22;31365,93;9,77;144,397062885554;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 100 mg strip, #5;266,54;23180,21;8,23;86,9670968710137;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 25 mg blister, #30;102,04;12829,25;6,34;125,727655821247;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 50 mg strip, #10;89,74;9795,32;5,8;109,152217517272;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;VOLTAREN RETARD, Novartis Pharma  (Switzerland), coat. tabs, prolong. action 75 mg, #20;1,46;334,12;0,82;228,849315068493;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 25 mg blister, #30;;;0,35;;VOLTAREN;;229;15736;15736;198,82;0,490816628814061;405,08
2019;3;20193;FLAMIDASE PHYTOPLUS, Organosyn Life Sciences (India), ointment tube 20 g, #1;;;;;FLAMIDASE;;0;;;0;0;405,08
2019;3;20193;DICLAC®, Sandoz  (Switzerland), tabs intest. solub. 50 mg blister, #20;;;;;DICLAC;;0;;;0;0;405,08
2019;4;20194;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 30 g, #1;14863,99;558402,59;86,07;37,5674761621879;NIMID;;0;;;0;0;237,32
2019;4;20194;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 40 g, by box, #1;10085,25;860431,35;72,46;85,3158176544954;FLAMIDASE;;0;;;0;0;237,32
2019;4;20194;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), tabs 100 mg blister, #100;8878,68;1453289,81;81,96;163,683093658066;NIMID;;0;;;0;0;237,32
2019;4;20194;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 50 g;8086,06;1071858,01;77,76;132,556277099106;DEEP RELIEF;;0;;;0;0;237,32
2019;4;20194;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 100 g, #1;7091,3;682514,71;72,56;96,2467685755785;NIMID;;0;;;0;0;237,32
2019;4;20194;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #10;6152,27;427442,64;50,26;69,4772238539596;FLAMIDASE;;0;;;0;0;237,32
2019;4;20194;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 50 g, #1;5942,46;836890,9;78,48;140,832399376689;DICLAC;;0;;;0;0;237,32
2019;4;20194;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 50 g, #1;6050,55;510453,65;67,56;84,3648346018131;DOLGIT;;46;;;0;0;237,32
2019;4;20194;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gran. 100 mg/2 g sachet 2 g, #30;4752,73;833678,3;81,64;175,410406229683;NIMID;;0;;;0;0;237,32
2019;4;20194;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 50 g, #1;3690,44;607305,4;57,16;164,561786670424;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 100 g;3628,95;686773,63;61,55;189,248578790008;DEEP RELIEF;;0;;;0;0;237,32
2019;4;20194;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #30;3417,21;685664,36;46,49;200,650343408804;FLAMIDASE;;0;;;0;0;237,32
2019;4;20194;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 50 g, #1;3285,57;428512,78;63,69;130,422660299431;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 100 g, #1;3309,37;462114,77;50,17;139,638290671638;DOLGIT;;46;;;0;0;237,32
2019;4;20194;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 100 g, #1;2620,67;689750,6;47,7;263,196281866851;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 20 g, #1;3185,57;162113,79;51,13;50,8900416565952;DOLGIT;;46;;;0;0;237,32
2019;4;20194;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #10;2545,12;82908,09;18,81;32,5753166844785;NIMID;;0;;;0;0;237,32
2019;4;20194;VOLTAREN®, Novartis Pharma  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2268,87;550099,84;62,58;242,45542494722;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;DICLAC®, Sandoz  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2116,66;210348,41;51,68;99,3775145748491;DICLAC;;0;;;0;0;237,32
2019;4;20194;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 15 g;1867,25;147883,38;46,55;79,198489757665;DEEP RELIEF;;0;;;0;0;237,32
2019;4;20194;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 100 g, #1;1777,48;381438,46;53,44;214,595078425636;DICLAC;;0;;;0;0;237,32
2019;4;20194;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 20 g, #1;1903,32;139231,32;44,41;73,1518189269277;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 100 g, #1;1260,93;254732,76;43,38;202,019747329352;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 67 g;1184,61;148546,87;38,21;125,397278429188;DEEP HEAT;;0;;;0;;237,32
2019;4;20194;DOLGIT® GEL, Naturwaren  (Germany), gel tube 50 g;917,06;95101,08;32,25;103,702135083855;DOLGIT;;46;;;0;0;237,32
2019;4;20194;DOLGIT® GEL, Naturwaren  (Germany), gel tube 20 g;1120,02;49848,59;30,61;44,5068748772343;DOLGIT;;46;;;0;0;237,32
2019;4;20194;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #100;878,74;288493,41;47,4;328,303491362633;NIMID;;0;;;0;0;237,32
2019;4;20194;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 100 g, by box, #1;;;;;FLAMIDASE;;0;;;0;0;237,32
2019;4;20194;DOLGIT® GEL, Naturwaren  (Germany), gel tube 100 g;508,47;78741,4;22,34;154,85948040199;DOLGIT;;46;;;0;0;237,32
2019;4;20194;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #20;334,98;35510,71;20,3;106,008448265568;DICLAC;;0;;;0;0;237,32
2019;4;20194;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #20;386,78;65583,86;19,83;169,56373132013;DICLAC;;0;;;0;0;237,32
2019;4;20194;DICLAC LIPOGEL, Sandoz  (Switzerland), gel 1 % tube 50 g, #1;207,61;27876,93;23,04;134,275468426376;DICLAC;;0;;;0;0;237,32
2019;4;20194;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 50 mg blister, #20;124,74;15032,05;5,22;120,507054673721;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #100;174,17;80638,95;18,29;462,98989493024;DICLAC;;0;;;0;0;237,32
2019;4;20194;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #100;166,46;130411,88;18,87;783,442749008771;DICLAC;;0;;;0;0;237,32
2019;4;20194;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 15 g;302,58;24686,86;19,56;81,5878775860929;DEEP HEAT;;0;;;0;;237,32
2019;4;20194;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 50 mg blister, #20;206,65;29003,11;9,77;140,348947495766;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 100 mg strip, #5;245,36;20979,56;8,23;85,5052168242582;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 25 mg blister, #30;120,72;15147,9;6,34;125,479622266402;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 50 mg strip, #10;56,79;6210,33;5,8;109,356048600106;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;VOLTAREN RETARD, Novartis Pharma  (Switzerland), coat. tabs, prolong. action 75 mg, #20;2,31;550,36;0,82;238,251082251082;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 25 mg blister, #30;3,09;441,14;0,35;142,763754045307;VOLTAREN;;224;15736;15736;237,32;1;237,32
2019;4;20194;FLAMIDASE PHYTOPLUS, Organosyn Life Sciences (India), ointment tube 20 g, #1;;;;;FLAMIDASE;;0;;;0;0;237,32
2019;4;20194;DICLAC®, Sandoz  (Switzerland), tabs intest. solub. 50 mg blister, #20;;;;;DICLAC;;0;;;0;0;237,32
2019;5;20195;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 30 g, #1;14027,41;530072,39;86,07;37,7883294207555;NIMID;;0;;;0;0;281,12
2019;5;20195;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 40 g, by box, #1;9233,15;791573,37;72,46;85,731670123414;FLAMIDASE;;0;;;0;0;281,12
2019;5;20195;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), tabs 100 mg blister, #100;8338,51;1396594,09;81,96;167,487247721715;NIMID;;0;;;0;0;281,12
2019;5;20195;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 50 g;7887,15;1052862,81;77,76;133,490907361975;DEEP RELIEF;;0;;;0;0;281,12
2019;5;20195;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 100 g, #1;6352,84;611840,32;72,56;96,3097323401817;NIMID;;0;;;0;0;281,12
2019;5;20195;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #10;5441,97;376158,77;50,26;69,1218014799788;FLAMIDASE;;0;;;0;0;281,12
2019;5;20195;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 50 g, #1;6299,89;909472,35;78,48;144,363211103686;DICLAC;;0;;;0;0;281,12
2019;5;20195;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 50 g, #1;5283,7;446947,55;67,56;84,5898801975888;DOLGIT;;0;;;0;0;281,12
2019;5;20195;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gran. 100 mg/2 g sachet 2 g, #30;4727,97;848927,56;81,64;179,554345734004;NIMID;;0;;;0;0;281,12
2019;5;20195;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 50 g, #1;3749,01;625610,02;57,16;166,873393242483;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 100 g;3389,67;641795,59;61,55;189,338664235752;DEEP RELIEF;;0;;;0;0;281,12
2019;5;20195;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #30;3615,99;743801,17;46,49;205,697795071336;FLAMIDASE;;0;;;0;0;281,12
2019;5;20195;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 50 g, #1;3502,28;459641,67;63,69;131,240697488493;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 100 g, #1;2852,79;398082,84;50,17;139,54158560567;DOLGIT;;0;;;0;0;281,12
2019;5;20195;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 100 g, #1;2677,07;695507,52;47,7;259,80176835122;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 20 g, #1;2664,74;135722,95;51,13;50,9329052740605;DOLGIT;;0;;;0;0;281,12
2019;5;20195;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #10;2590,16;84297,81;18,81;32,5454064613769;NIMID;;0;;;0;0;281,12
2019;5;20195;VOLTAREN®, Novartis Pharma  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2386,57;577570,94;62,58;242,008799239075;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;DICLAC®, Sandoz  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;1976,47;193206,32;51,68;97,7532267122698;DICLAC;;0;;;0;0;281,12
2019;5;20195;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 15 g;2017,71;158923,64;46,55;78,7643615782248;DEEP RELIEF;;0;;;0;0;281,12
2019;5;20195;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 100 g, #1;1888,46;410212,05;53,44;217,220407104201;DICLAC;;0;;;0;0;281,12
2019;5;20195;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 20 g, #1;1716,96;125752,04;44,41;73,241100549809;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 100 g, #1;1285,9;253872,4;43,38;197,427793763123;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 67 g;894,56;113718,77;38,21;127,122574226435;DEEP HEAT;;0;;;0;;281,12
2019;5;20195;DOLGIT® GEL, Naturwaren  (Germany), gel tube 50 g;734,79;75494,98;32,25;102,743613821636;DOLGIT;;0;;;0;0;281,12
2019;5;20195;DOLGIT® GEL, Naturwaren  (Germany), gel tube 20 g;894,05;38981,47;30,61;43,600995470052;DOLGIT;;0;;;0;0;281,12
2019;5;20195;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #100;914,76;304062,87;47,4;332,396333464515;NIMID;;0;;;0;0;281,12
2019;5;20195;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 100 g, by box, #1;;;;;FLAMIDASE;;0;;;0;0;281,12
2019;5;20195;DOLGIT® GEL, Naturwaren  (Germany), gel tube 100 g;454,54;71438,7;22,34;157,167026004312;DOLGIT;;0;;;0;0;281,12
2019;5;20195;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #20;293,76;31387,1;20,3;106,846064814815;DICLAC;;0;;;0;0;281,12
2019;5;20195;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #20;402,9;67614,51;19,83;167,819583023083;DICLAC;;0;;;0;0;281,12
2019;5;20195;DICLAC LIPOGEL, Sandoz  (Switzerland), gel 1 % tube 50 g, #1;209,94;28435,6;23,04;135,446317995618;DICLAC;;0;;;0;0;281,12
2019;5;20195;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 50 mg blister, #20;140,53;16664,2;5,22;118,581085889134;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #100;152,02;69742,54;18,29;458,772135245362;DICLAC;;0;;;0;0;281,12
2019;5;20195;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #100;151,76;119935,64;18,87;790,298102266737;DICLAC;;0;;;0;0;281,12
2019;5;20195;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 15 g;309,91;25125,64;19,56;81,0739892226775;DEEP HEAT;;0;;;0;;281,12
2019;5;20195;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 50 mg blister, #20;216,79;29627,79;9,77;136,665851745929;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 100 mg strip, #5;181,39;16245,42;8,23;89,5607255085727;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 25 mg blister, #30;98,76;12487,62;6,34;126,444106925881;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 50 mg strip, #10;56,46;6463,29;5,8;114,475557917109;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;VOLTAREN RETARD, Novartis Pharma  (Switzerland), coat. tabs, prolong. action 75 mg, #20;0,69;136,23;0,82;197,434782608696;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 25 mg blister, #30;5,54;780,68;0,35;140,916967509025;VOLTAREN;;231;15736;15736;281,12;1;281,12
2019;5;20195;FLAMIDASE PHYTOPLUS, Organosyn Life Sciences (India), ointment tube 20 g, #1;;;;;FLAMIDASE;;0;;;0;0;281,12
2019;5;20195;DICLAC®, Sandoz  (Switzerland), tabs intest. solub. 50 mg blister, #20;;;;;DICLAC;;0;;;0;0;281,12
2019;6;20196;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 30 g, #1;14899,57;567314,61;85,01;38,0759048751071;NIMID;;0;;;0;0;445,58
2019;6;20196;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 40 g, by box, #1;9711,49;842848,09;70,62;86,7887512626796;FLAMIDASE;;0;;;0;0;445,58
2019;6;20196;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), tabs 100 mg blister, #100;8972,49;1554184,95;83,13;173,216682325642;NIMID;;0;;;0;0;445,58
2019;6;20196;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 50 g;8266,36;1101057,11;75,65;133,197333530115;DEEP RELIEF;;0;;;0;0;445,58
2019;6;20196;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 100 g, #1;6816,9;664932,97;72,16;97,5418401326116;NIMID;;0;;;0;0;445,58
2019;6;20196;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #10;4524,96;314377,53;28,42;69,4763113928079;FLAMIDASE;;0;;;0;0;445,58
2019;6;20196;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 50 g, #1;6088,9;883648,42;76,46;145,124475685263;DICLAC;;0;;;0;0;445,58
2019;6;20196;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 50 g, #1;6025,21;508877,96;66,46;84,4581284303784;DOLGIT;;165;;;206,08;0,462498316800574;445,58
2019;6;20196;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gran. 100 mg/2 g sachet 2 g, #30;4914,92;906683,14;80,57;184,47566593149;NIMID;;0;;;0;0;445,58
2019;6;20196;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 50 g, #1;3863,5;649125,6;56,77;168,014908761486;VOLTAREN;;225;43556;24838;239,5;0,537501683199426;445,58
2019;6;20196;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 100 g;3700,51;703465;59,21;190,099472775374;DEEP RELIEF;;0;;;0;0;445,58
2019;6;20196;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #30;3788,28;788847,78;56,06;208,233757800374;FLAMIDASE;;0;;;0;0;445,58
2019;6;20196;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 50 g, #1;4044,26;533545,23;64,09;131,926540331235;VOLTAREN;;225;43556;24838;239,5;0,537501683199426;445,58
2019;6;20196;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 100 g, #1;3358,42;467555,82;50,36;139,218983926966;DOLGIT;;165;;;206,08;0,462498316800574;445,58
2019;6;20196;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 100 g, #1;2989,92;752559,47;49,1;251,698864852571;VOLTAREN;;225;43556;24838;239,5;0,537501683199426;445,58
2019;6;20196;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 20 g, #1;3076,88;156547,62;50,1;50,8786888016432;DOLGIT;;165;;;206,08;0,462498316800574;445,58
2019;6;20196;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #10;2912,16;96895,03;17,71;33,2725640074721;NIMID;;0;;;0;0;445,58
2019;6;20196;VOLTAREN®, Novartis Pharma  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2528,18;609369,66;62,68;241,030962985231;VOLTAREN;;225;43556;24838;239,5;0,537501683199426;445,58
2019;6;20196;DICLAC®, Sandoz  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2143,84;209943,95;51,64;97,9289265989999;DICLAC;;0;;;0;0;445,58
2019;6;20196;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 15 g;1988,83;157345,69;44,73;79,114700602867;DEEP RELIEF;;0;;;0;0;445,58
2019;6;20196;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 100 g, #1;1756,93;383173,62;53,53;218,09270716534;DICLAC;;0;;;0;0;445,58
2019;6;20196;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 20 g, #1;1950,61;142264,81;44,72;72,9334977263523;VOLTAREN;;225;43556;24838;239,5;0,537501683199426;445,58
2019;6;20196;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 100 g, #1;1510,37;289261,31;45,55;191,516853486232;VOLTAREN;;225;43556;24838;239,5;0,537501683199426;445,58
2019;6;20196;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 67 g;952,95;121128,9;36,62;127,109397135212;DEEP HEAT;;0;;;0;;445,58
2019;6;20196;DOLGIT® GEL, Naturwaren  (Germany), gel tube 50 g;1162,99;120696,95;35,59;103,781588835674;DOLGIT;;165;;;206,08;0,462498316800574;445,58
2019;6;20196;DOLGIT® GEL, Naturwaren  (Germany), gel tube 20 g;1334,23;57731,12;29,95;43,2692414351349;DOLGIT;;165;;;206,08;0,462498316800574;445,58
2019;6;20196;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #100;946,25;315998,66;48,13;333,948385733157;NIMID;;0;;;0;0;445,58
